,CompetitionID,CompetitorID,CompetitionDate,QArrAvg,Time_DoY,Time_M,Time_W
153,14280,3850,2015-11-01,9.347222222222221,305,11,44
154,14280,3853,2015-11-01,7.791666666666667,305,11,44
155,14280,4019,2015-11-01,9.38888888888889,305,11,44
156,14280,4132,2015-11-01,8.944444444444445,305,11,44
157,14280,4404,2015-11-01,9.097222222222221,305,11,44
158,14280,5622,2015-11-01,8.902777777777779,305,11,44
159,14280,5667,2015-11-01,9.277777777777779,305,11,44
160,14280,6319,2015-11-01,9.01388888888889,305,11,44
161,14280,6406,2015-11-01,9.125,305,11,44
162,14280,7244,2015-11-01,9.277777777777779,305,11,44
163,14280,7295,2015-11-01,9.208333333333334,305,11,44
164,14280,7614,2015-11-01,9.125,305,11,44
165,14280,7721,2015-11-01,8.847222222222221,305,11,44
166,14280,7737,2015-11-01,8.01388888888889,305,11,44
167,14280,7821,2015-11-01,9.25,305,11,44
168,14280,7972,2015-11-01,9.25,305,11,44
169,14280,8097,2015-11-01,8.541666666666666,305,11,44
170,14280,8545,2015-11-01,9.055555555555555,305,11,44
171,14280,8552,2015-11-01,8.916666666666666,305,11,44
172,14280,8710,2015-11-01,8.555555555555555,305,11,44
173,14280,8752,2015-11-01,8.375,305,11,44
174,14280,9394,2015-11-01,8.972222222222221,305,11,44
175,14280,9472,2015-11-01,8.527777777777779,305,11,44
176,14280,9850,2015-11-01,7.638888888888889,305,11,44
177,14280,9852,2015-11-01,7.138888888888889,305,11,44
178,14280,9855,2015-11-01,8.597222222222221,305,11,44
179,14280,9856,2015-11-01,7.583333333333333,305,11,44
180,14280,9858,2015-11-01,8.583333333333334,305,11,44
181,14280,9859,2015-11-01,8.680555555555555,305,11,44
182,14254,1030,2015-09-15,9.527777777777779,258,9,38
183,14254,10911,2015-09-15,8.319444444444445,258,9,38
184,14254,11058,2015-09-15,9.25,258,9,38
185,14254,11310,2015-09-15,9.083333333333334,258,9,38
186,14254,11336,2015-09-15,8.76388888888889,258,9,38
187,14254,11426,2015-09-15,8.972222222222221,258,9,38
188,14254,11664,2015-09-15,9.208333333333334,258,9,38
189,14254,12439,2015-09-15,9.416666666666666,258,9,38
190,14254,12648,2015-09-15,8.833333333333334,258,9,38
191,14254,12708,2015-09-15,9.027777777777779,258,9,38
192,14254,12916,2015-09-15,8.944444444444445,258,9,38
193,14254,13410,2015-09-15,8.847222222222221,258,9,38
194,14254,13787,2015-09-15,9.11111111111111,258,9,38
195,14254,13789,2015-09-15,9.041666666666666,258,9,38
196,14254,14182,2015-09-15,9.11111111111111,258,9,38
197,14254,14337,2015-09-15,9.0,258,9,38
198,14254,14346,2015-09-15,9.36111111111111,258,9,38
199,14254,15055,2015-09-15,9.027777777777779,258,9,38
200,14254,15430,2015-09-15,9.041666666666666,258,9,38
201,14254,15794,2015-09-15,9.23611111111111,258,9,38
202,14254,16079,2015-09-15,9.041666666666666,258,9,38
203,14254,3026,2015-09-15,8.63888888888889,258,9,38
204,14254,3611,2015-09-15,9.458333333333334,258,9,38
205,14254,3613,2015-09-15,9.51388888888889,258,9,38
206,14254,379,2015-09-15,8.88888888888889,258,9,38
207,14254,4019,2015-09-15,9.25,258,9,38
208,14254,4020,2015-09-15,9.277777777777779,258,9,38
209,14254,4128,2015-09-15,9.13888888888889,258,9,38
210,14254,4588,2015-09-15,9.055555555555555,258,9,38
211,14254,5107,2015-09-15,9.11111111111111,258,9,38
212,14254,5529,2015-09-15,9.125,258,9,38
213,14254,5670,2015-09-15,9.083333333333334,258,9,38
214,14254,5796,2015-09-15,9.13888888888889,258,9,38
215,14254,583,2015-09-15,9.055555555555555,258,9,38
216,14254,5939,2015-09-15,9.069444444444445,258,9,38
217,14254,613,2015-09-15,8.98611111111111,258,9,38
218,14254,6406,2015-09-15,9.194444444444445,258,9,38
219,14254,6640,2015-09-15,9.13888888888889,258,9,38
220,14254,6711,2015-09-15,9.194444444444445,258,9,38
221,14254,6910,2015-09-15,9.166666666666666,258,9,38
222,14254,741,2015-09-15,9.152777777777779,258,9,38
223,14254,7511,2015-09-15,8.902777777777779,258,9,38
224,14254,7516,2015-09-15,8.791666666666666,258,9,38
225,14254,7652,2015-09-15,9.180555555555555,258,9,38
226,14254,7836,2015-09-15,9.291666666666666,258,9,38
227,14254,7972,2015-09-15,9.26388888888889,258,9,38
228,14254,8122,2015-09-15,9.041666666666666,258,9,38
229,14254,8127,2015-09-15,9.055555555555555,258,9,38
230,14254,8179,2015-09-15,9.583333333333334,258,9,38
231,14254,8782,2015-09-15,8.152777777777779,258,9,38
232,14254,9013,2015-09-15,8.958333333333334,258,9,38
233,14254,9028,2015-09-15,9.083333333333334,258,9,38
234,14254,9039,2015-09-15,9.208333333333334,258,9,38
235,14254,9069,2015-09-15,9.23611111111111,258,9,38
236,14254,9089,2015-09-15,9.26388888888889,258,9,38
237,14254,9300,2015-09-15,8.875,258,9,38
238,14254,9403,2015-09-15,9.11111111111111,258,9,38
239,14254,9690,2015-09-15,9.055555555555555,258,9,38
240,14200,11031,2015-07-13,7.972222222222222,194,7,29
241,14200,11355,2015-07-13,8.652777777777779,194,7,29
242,14200,11664,2015-07-13,9.291666666666666,194,7,29
243,14200,12386,2015-07-13,8.930555555555555,194,7,29
244,14200,12551,2015-07-13,8.48611111111111,194,7,29
245,14200,12552,2015-07-13,8.916666666666666,194,7,29
246,14200,12872,2015-07-13,8.26388888888889,194,7,29
247,14200,12916,2015-07-13,8.819444444444445,194,7,29
248,14200,13248,2015-07-13,8.666666666666666,194,7,29
249,14200,13787,2015-07-13,9.222222222222221,194,7,29
250,14200,15369,2015-07-13,9.347222222222221,194,7,29
251,14200,15878,2015-07-13,8.597222222222221,194,7,29
252,14200,16079,2015-07-13,8.777777777777779,194,7,29
253,14200,3026,2015-07-13,8.791666666666666,194,7,29
254,14200,3613,2015-07-13,9.097222222222221,194,7,29
255,14200,3982,2015-07-13,8.583333333333334,194,7,29
256,14200,422,2015-07-13,9.055555555555555,194,7,29
257,14200,4881,2015-07-13,9.027777777777779,194,7,29
258,14200,4994,2015-07-13,8.555555555555555,194,7,29
259,14200,5107,2015-07-13,9.222222222222221,194,7,29
260,14200,5939,2015-07-13,8.98611111111111,194,7,29
261,14200,6049,2015-07-13,9.041666666666666,194,7,29
262,14200,6203,2015-07-13,8.61111111111111,194,7,29
263,14200,6504,2015-07-13,8.847222222222221,194,7,29
264,14200,6711,2015-07-13,9.208333333333334,194,7,29
265,14200,6874,2015-07-13,9.027777777777779,194,7,29
266,14200,6910,2015-07-13,9.152777777777779,194,7,29
267,14200,7249,2015-07-13,8.694444444444445,194,7,29
268,14200,741,2015-07-13,9.11111111111111,194,7,29
269,14200,7511,2015-07-13,8.76388888888889,194,7,29
270,14200,7516,2015-07-13,9.069444444444445,194,7,29
271,14200,9534,2015-07-13,9.13888888888889,194,7,29
272,14182,11054,2015-07-03,9.277777777777779,184,7,27
273,14182,11295,2015-07-03,8.625,184,7,27
274,14182,11310,2015-07-03,9.083333333333334,184,7,27
275,14182,11327,2015-07-03,8.833333333333334,184,7,27
276,14182,11406,2015-07-03,9.083333333333334,184,7,27
277,14182,11427,2015-07-03,9.027777777777779,184,7,27
278,14182,11479,2015-07-03,8.666666666666666,184,7,27
279,14182,11482,2015-07-03,9.125,184,7,27
280,14182,11566,2015-07-03,8.402777777777779,184,7,27
281,14182,11722,2015-07-03,9.625,184,7,27
282,14182,11734,2015-07-03,8.63888888888889,184,7,27
283,14182,11746,2015-07-03,8.666666666666666,184,7,27
284,14182,11964,2015-07-03,8.833333333333334,184,7,27
285,14182,12395,2015-07-03,9.166666666666666,184,7,27
286,14182,12690,2015-07-03,8.430555555555555,184,7,27
287,14182,12708,2015-07-03,9.027777777777779,184,7,27
288,14182,12759,2015-07-03,8.652777777777779,184,7,27
289,14182,13156,2015-07-03,8.88888888888889,184,7,27
290,14182,13292,2015-07-03,8.972222222222221,184,7,27
291,14182,13663,2015-07-03,8.833333333333334,184,7,27
292,14182,13700,2015-07-03,8.930555555555555,184,7,27
293,14182,13754,2015-07-03,8.569444444444445,184,7,27
294,14182,13789,2015-07-03,9.347222222222221,184,7,27
295,14182,13946,2015-07-03,9.208333333333334,184,7,27
296,14182,13947,2015-07-03,8.541666666666666,184,7,27
297,14182,14346,2015-07-03,9.527777777777779,184,7,27
298,14182,15463,2015-07-03,8.416666666666666,184,7,27
299,14182,15493,2015-07-03,9.027777777777779,184,7,27
300,14182,15621,2015-07-03,8.458333333333334,184,7,27
301,14182,15794,2015-07-03,9.166666666666666,184,7,27
302,14182,15803,2015-07-03,8.805555555555555,184,7,27
303,14182,15809,2015-07-03,8.51388888888889,184,7,27
304,14182,16176,2015-07-03,8.402777777777779,184,7,27
305,14182,16647,2015-07-03,8.833333333333334,184,7,27
306,14182,17114,2015-07-03,8.75,184,7,27
307,14182,17221,2015-07-03,7.708333333333333,184,7,27
308,14182,17707,2015-07-03,8.73611111111111,184,7,27
309,14182,17708,2015-07-03,7.944444444444445,184,7,27
310,14182,17709,2015-07-03,8.75,184,7,27
311,14182,17710,2015-07-03,9.097222222222221,184,7,27
312,14182,17711,2015-07-03,8.972222222222221,184,7,27
313,14182,17712,2015-07-03,8.041666666666666,184,7,27
314,14182,17740,2015-07-03,8.625,184,7,27
315,14182,5786,2015-07-03,8.88888888888889,184,7,27
316,14182,5875,2015-07-03,8.875,184,7,27
317,14182,6319,2015-07-03,9.069444444444445,184,7,27
318,14182,6349,2015-07-03,8.48611111111111,184,7,27
319,14182,6912,2015-07-03,9.11111111111111,184,7,27
320,14182,7069,2015-07-03,8.38888888888889,184,7,27
321,14182,7084,2015-07-03,9.055555555555555,184,7,27
322,14182,7172,2015-07-03,9.25,184,7,27
323,14182,7271,2015-07-03,8.777777777777779,184,7,27
324,14182,7323,2015-07-03,8.63888888888889,184,7,27
325,14182,7744,2015-07-03,7.388888888888889,184,7,27
326,14182,7954,2015-07-03,9.027777777777779,184,7,27
327,14182,7972,2015-07-03,9.152777777777779,184,7,27
328,14182,8032,2015-07-03,8.527777777777779,184,7,27
329,14182,8044,2015-07-03,8.847222222222221,184,7,27
330,14182,8128,2015-07-03,8.472222222222221,184,7,27
331,14182,8168,2015-07-03,9.041666666666666,184,7,27
332,14182,8179,2015-07-03,9.48611111111111,184,7,27
333,14182,8664,2015-07-03,8.61111111111111,184,7,27
334,14182,8752,2015-07-03,8.666666666666666,184,7,27
335,14182,8776,2015-07-03,9.125,184,7,27
336,14182,8782,2015-07-03,8.569444444444445,184,7,27
337,14182,9013,2015-07-03,9.222222222222221,184,7,27
338,14182,9028,2015-07-03,8.76388888888889,184,7,27
339,14182,9232,2015-07-03,8.875,184,7,27
340,14155,1080,2015-06-16,9.347222222222221,167,6,25
341,14155,1112,2015-06-16,9.194444444444445,167,6,25
342,14155,11243,2015-06-16,9.291666666666666,167,6,25
343,14155,11312,2015-06-16,8.833333333333334,167,6,25
344,14155,11406,2015-06-16,9.055555555555555,167,6,25
345,14155,11452,2015-06-16,9.180555555555555,167,6,25
346,14155,11814,2015-06-16,9.125,167,6,25
347,14155,11964,2015-06-16,8.555555555555555,167,6,25
348,14155,12439,2015-06-16,9.36111111111111,167,6,25
349,14155,12702,2015-06-16,9.23611111111111,167,6,25
350,14155,13029,2015-06-16,8.652777777777779,167,6,25
351,14155,13410,2015-06-16,9.25,167,6,25
352,14155,13418,2015-06-16,8.902777777777779,167,6,25
353,14155,13574,2015-06-16,8.958333333333334,167,6,25
354,14155,13737,2015-06-16,7.694444444444445,167,6,25
355,14155,13783,2015-06-16,8.98611111111111,167,6,25
356,14155,15040,2015-06-16,8.375,167,6,25
357,14155,15285,2015-06-16,9.347222222222221,167,6,25
358,14155,15483,2015-06-16,8.930555555555555,167,6,25
359,14155,15648,2015-06-16,9.319444444444445,167,6,25
360,14155,15902,2015-06-16,8.527777777777779,167,6,25
361,14155,2062,2015-06-16,9.041666666666666,167,6,25
362,14155,2097,2015-06-16,9.041666666666666,167,6,25
363,14155,379,2015-06-16,9.027777777777779,167,6,25
364,14155,4016,2015-06-16,8.75,167,6,25
365,14155,4184,2015-06-16,9.166666666666666,167,6,25
366,14155,423,2015-06-16,9.13888888888889,167,6,25
367,14155,4631,2015-06-16,8.86111111111111,167,6,25
368,14155,4947,2015-06-16,9.125,167,6,25
369,14155,4960,2015-06-16,8.180555555555555,167,6,25
370,14155,5670,2015-06-16,9.222222222222221,167,6,25
371,14155,5796,2015-06-16,9.48611111111111,167,6,25
372,14155,583,2015-06-16,9.208333333333334,167,6,25
373,14155,5871,2015-06-16,8.527777777777779,167,6,25
374,14155,5875,2015-06-16,9.041666666666666,167,6,25
375,14155,6021,2015-06-16,8.23611111111111,167,6,25
376,14155,613,2015-06-16,9.208333333333334,167,6,25
377,14155,6251,2015-06-16,9.0,167,6,25
378,14155,6282,2015-06-16,8.444444444444445,167,6,25
379,14155,6403,2015-06-16,9.13888888888889,167,6,25
380,14155,6662,2015-06-16,8.930555555555555,167,6,25
381,14155,6679,2015-06-16,9.277777777777779,167,6,25
382,14155,6996,2015-06-16,9.097222222222221,167,6,25
383,14155,7391,2015-06-16,9.166666666666666,167,6,25
384,14155,7582,2015-06-16,9.083333333333334,167,6,25
385,14155,7603,2015-06-16,8.76388888888889,167,6,25
386,14155,7637,2015-06-16,9.083333333333334,167,6,25
387,14155,7652,2015-06-16,9.402777777777779,167,6,25
388,14155,7845,2015-06-16,8.01388888888889,167,6,25
389,14155,8032,2015-06-16,8.75,167,6,25
390,14155,8122,2015-06-16,9.430555555555555,167,6,25
391,14155,8127,2015-06-16,9.027777777777779,167,6,25
392,14155,8168,2015-06-16,8.73611111111111,167,6,25
393,14155,8664,2015-06-16,8.902777777777779,167,6,25
394,14155,8770,2015-06-16,8.833333333333334,167,6,25
395,14155,8776,2015-06-16,9.222222222222221,167,6,25
396,14155,8912,2015-06-16,8.958333333333334,167,6,25
397,14155,8948,2015-06-16,9.333333333333334,167,6,25
398,14155,9013,2015-06-16,9.152777777777779,167,6,25
399,14155,9039,2015-06-16,9.416666666666666,167,6,25
400,14155,9069,2015-06-16,9.25,167,6,25
401,14155,9089,2015-06-16,8.972222222222221,167,6,25
402,14155,9218,2015-06-16,8.972222222222221,167,6,25
403,14155,9300,2015-06-16,9.222222222222221,167,6,25
404,14053,1039,2015-03-29,8.041666666666666,88,3,13
405,14053,12561,2015-03-29,8.36111111111111,88,3,13
406,14053,12562,2015-03-29,8.61111111111111,88,3,13
407,14053,13466,2015-03-29,7.638888888888889,88,3,13
408,14053,13471,2015-03-29,7.111111111111111,88,3,13
409,14053,15438,2015-03-29,8.25,88,3,13
410,14053,15439,2015-03-29,8.48611111111111,88,3,13
411,14053,17268,2015-03-29,8.458333333333334,88,3,13
412,14053,17276,2015-03-29,7.5,88,3,13
413,14053,17282,2015-03-29,7.041666666666667,88,3,13
414,14053,17283,2015-03-29,6.347222222222222,88,3,13
415,14053,5834,2015-03-29,8.333333333333334,88,3,13
416,14053,7852,2015-03-29,8.180555555555555,88,3,13
417,14053,7861,2015-03-29,7.583333333333333,88,3,13
418,14320,12177,2015-01-03,6.597222222222222,3,1,1
419,14320,12178,2015-01-03,8.083333333333334,3,1,1
420,14320,13065,2015-01-03,8.291666666666666,3,1,1
421,14320,13066,2015-01-03,7.847222222222222,3,1,1
422,14320,13068,2015-01-03,7.222222222222222,3,1,1
423,14320,13070,2015-01-03,7.847222222222222,3,1,1
424,14320,13072,2015-01-03,6.569444444444445,3,1,1
425,14320,15183,2015-01-03,5.361111111111111,3,1,1
426,14320,15301,2015-01-03,7.472222222222222,3,1,1
427,14320,15309,2015-01-03,6.527777777777778,3,1,1
428,14320,16189,2015-01-03,7.944444444444445,3,1,1
429,14320,16190,2015-01-03,7.152777777777778,3,1,1
430,14320,16191,2015-01-03,5.791666666666667,3,1,1
431,14320,16192,2015-01-03,5.152777777777778,3,1,1
432,14320,16193,2015-01-03,4.111111111111111,3,1,1
433,14320,16194,2015-01-03,6.125,3,1,1
434,14320,16195,2015-01-03,6.291666666666667,3,1,1
435,14320,16196,2015-01-03,6.736111111111111,3,1,1
436,14320,16200,2015-01-03,4.416666666666667,3,1,1
437,14320,16201,2015-01-03,6.097222222222222,3,1,1
438,14320,16202,2015-01-03,6.013888888888889,3,1,1
439,14320,3015,2015-01-03,7.888888888888889,3,1,1
440,14320,5227,2015-01-03,8.36111111111111,3,1,1
441,14320,5546,2015-01-03,7.888888888888889,3,1,1
442,14320,5551,2015-01-03,7.805555555555555,3,1,1
443,14320,5555,2015-01-03,4.916666666666667,3,1,1
444,14320,5834,2015-01-03,7.513888888888889,3,1,1
445,14320,6218,2015-01-03,8.722222222222221,3,1,1
446,14320,7550,2015-01-03,8.791666666666666,3,1,1
447,14320,7551,2015-01-03,8.083333333333334,3,1,1
448,14320,8621,2015-01-03,7.430555555555555,3,1,1
449,14320,8625,2015-01-03,7.652777777777778,3,1,1
450,16940,10721,2016-12-04,7.194444444444445,339,12,48
451,16940,11137,2016-12-04,7.722222222222222,339,12,48
452,16940,11846,2016-12-04,7.819444444444445,339,12,48
453,16940,12395,2016-12-04,8.13888888888889,339,12,48
454,16940,13093,2016-12-04,7.722222222222222,339,12,48
455,16940,13853,2016-12-04,7.305555555555555,339,12,48
456,16940,14289,2016-12-04,7.638888888888889,339,12,48
457,16940,14346,2016-12-04,8.305555555555555,339,12,48
458,16940,15474,2016-12-04,7.402777777777778,339,12,48
459,16940,16183,2016-12-04,7.763888888888889,339,12,48
460,16940,16250,2016-12-04,8.069444444444445,339,12,48
461,16940,16649,2016-12-04,8.0,339,12,48
462,16940,17618,2016-12-04,7.805555555555555,339,12,48
463,16940,18922,2016-12-04,7.277777777777778,339,12,48
464,16940,18923,2016-12-04,7.361111111111111,339,12,48
465,16940,18927,2016-12-04,7.041666666666667,339,12,48
466,16940,18932,2016-12-04,7.597222222222222,339,12,48
467,16940,18933,2016-12-04,7.763888888888889,339,12,48
468,16940,18935,2016-12-04,7.708333333333333,339,12,48
469,16940,18936,2016-12-04,7.069444444444445,339,12,48
470,16940,18948,2016-12-04,7.652777777777778,339,12,48
471,16940,18949,2016-12-04,7.027777777777778,339,12,48
472,16940,18950,2016-12-04,7.25,339,12,48
473,16940,18951,2016-12-04,7.013888888888889,339,12,48
474,16940,18966,2016-12-04,7.569444444444445,339,12,48
475,16940,18967,2016-12-04,7.097222222222222,339,12,48
476,16940,18978,2016-12-04,7.638888888888889,339,12,48
477,16940,18979,2016-12-04,7.458333333333333,339,12,48
478,16940,3595,2016-12-04,7.861111111111111,339,12,48
479,16940,4311,2016-12-04,7.625,339,12,48
480,16940,5974,2016-12-04,7.486111111111111,339,12,48
481,16940,9039,2016-12-04,8.13888888888889,339,12,48
482,16560,11062,2016-09-08,7.777777777777778,252,9,36
483,16560,11367,2016-09-08,8.541666666666666,252,9,36
484,16560,11609,2016-09-08,8.833333333333334,252,9,36
485,16560,12120,2016-09-08,7.819444444444445,252,9,36
486,16560,12234,2016-09-08,8.75,252,9,36
487,16560,13156,2016-09-08,8.694444444444445,252,9,36
488,16560,13642,2016-09-08,8.569444444444445,252,9,36
489,16560,13944,2016-09-08,8.833333333333334,252,9,36
